iata1,lat1,long1
UME,63.79343008,20.28437737
MSW,15.60326583,39.44100457
SZG,47.79293353,13.00548126
OVG,-34.55156606,20.23573338
KZN,55.78315507,49.21650113
ROO,-16.43325057,-54.71648204
MDE,6.2208174,-75.59283803
DRO,37.14986629,-107.7508212
CGH,-23.62494268,-46.65985484
NDC,19.18326965,77.31646293
DCF,15.4999618,-61.33315507
KEF,63.98479755,-22.60548127
SPC,28.62627958,-17.75546217
BOI,43.56514513,-116.2246753
KAT,-35.06934682,173.2828877
AFL,-9.99992359,-55.99984719
MAO,-3.03328875,-60.04984719
SOJ,69.78311686,20.93325057
TRU,-8.08997326,-79.11480137
SAP,15.39992359,-86.93307867
GON,41.3287815,-72.04618027
AVV,-37.74986631,144.966291
CCJ,11.13328875,75.94978991
IKA,35.40962566,51.15068753
BTJ,5.51997707,95.41919403
GHC,25.73794881,-77.84008785
KVA,40.91321619,24.61907944
CZX,31.69990449,119.9663675
ANU,17.10825057,-61.76373184
VRK,62.29984719,27.93323147
JDH,26.2604851,73.04759357
HEH,20.74383115,96.79417493
PYH,5.5999618,-67.4998281
TRV,8.47969822,76.91951871
MOL,62.74841481,7.27104659
NAS,25.04048891,-77.47173414
EMA,52.82985101,-1.32943086
FRO,61.58176088,5.01440029
SCF,33.61655844,-111.9163865
TSF,45.65070664,12.19772727
CMH,39.99098547,-82.87809395
EAR,40.72820855,-98.99862489
ZSE,-21.33323146,55.48315507
MMX,55.52761649,13.36856378
LLW,-13.78326965,33.78323147
KHV,48.51652023,135.1830023
RMI,44.01932772,12.60939646
OST,51.19956072,2.86357905
SMX,34.90490831,-120.4574484
AOJ,40.73319327,140.6996562
DZN,47.69988539,67.73313596
KCG,56.31067607,-158.3731856
NDJ,12.13493122,15.03603894
PBC,19.13491213,-98.36722688
OMS,54.96652024,73.29980899
OGG,20.90047744,-156.4332124
DAB,29.18239113,-81.05254009
VVZ,26.53326966,8.54994268
TAI,13.68884644,44.13735675
TKK,7.46659663,151.849618
TMS,0.37832313,6.7249618
ZUM,53.56260504,-64.1090145
BDJ,-3.46661573,114.7497135
TNR,-18.7999045,47.48319327
YND,45.48317416,-75.63311686
YSB,46.63321236,-80.799809
WAG,-39.96652023,175.0237013
ADQ,57.75401068,-152.4829641
LGE,-20.13323146,127.5663484
KER,30.26321618,56.95731473
IXE,12.96382734,74.89365926
YBG,48.32205881,-70.98838806
NRK,58.58319326,16.24996179
BJX,20.99490067,-102.4827731
SLZ,-2.58328875,-44.23321236
KCQ,56.26094346,-158.7774064
AMG,-4.61665393,143.6996562
MYP,37.66655844,61.83317417
URA,51.1498281,51.54986629
UMD,70.66867836,-52.11760885
BRC,-41.14961802,-71.15815506
ZAZ,41.66596638,-1.04163481
YQF,52.17679524,-113.893029
MSC,33.41653932,-111.8330214
AMI,-8.55996942,116.0966195
NGB,29.86655842,121.5163293
GJT,39.11848738,-108.5135982
MFE,26.17683345,-98.23945759
OTO,35.06653933,-105.9330596
YAW,44.86655844,-63.61650113
MMU,40.79902597,-74.4156417
BDU,69.05592054,18.53995415
ZAM,6.92303284,122.0585752
LSI,59.88093964,-1.29304812
KLU,46.64289533,14.34161572
VIT,42.83319326,-2.49998088
VLL,41.70595874,-4.85190984
RKT,25.74992359,55.99984719
IVL,68.61090526,27.41545071
OKC,35.3920932,-97.60141328
YLW,49.88319327,-119.4830214
AVP,41.33903742,-75.72564934
JDR,-21.08628723,-43.22624139
BYC,-21.9499045,-63.64984719
PAP,18.560466,-72.32870511
TRZ,10.76493506,78.7131016
SGF,37.23987776,-93.38474025
YCO,67.83317416,-115.0830596
GMP,37.55099311,126.7849503
HND,35.55349502,139.7654507
DIB,27.48380441,95.02058822
GAK,62.33313596,-145.3163102
WWT,60.92263177,-164.6482047
ARH,64.63315506,40.5998663
RGA,-53.77901068,-67.749809
GLT,-23.83326966,151.2538006
VVO,43.21655843,131.6663101
BZV,-4.25190985,15.25467913
COO,6.35414437,2.38550419
RBY,64.72981283,-155.4604469
BOC,9.33993505,-82.25173796
YPJ,59.2998472,-69.66646293
TPS,37.91184109,12.4932582
BTS,48.16650114,17.21659663
NBC,55.56652023,52.0998472
PIR,44.38349884,-100.2838808
ALT,-1.93332695,-54.76650112
OPO,41.16766615,-8.66659663
IBZ,38.8734912,1.37274636
UAK,61.16648203,-45.31655844
PDL,37.7471161,-25.68185636
PGA,36.92629868,-111.446906
BXN,37.13462566,27.66715048
DPS,-8.74858669,115.1647059
POP,19.79994268,-70.66650114
YTQ,58.66758975,-69.91650113
RSD,24.89157752,-76.17782656
LJU,46.22457981,14.46079066
RBD,32.78325056,-96.81640563
BSB,-15.860466,-47.91514514
OXB,11.88884644,-15.65718103
TBB,13.04409853,109.3394576
OTZ,66.88785331,-162.6054431
CXT,-20.04660045,146.268793
PWQ,52.18315507,77.06648203
CUR,12.19411764,-68.96035141
JAI,26.82158135,75.80592054
FAY,34.9893621,-78.88092053
AEX,31.33321236,-92.54977081
BUG,-12.60630252,13.40551947
LYS,45.72542016,5.08160808
BBQ,17.55550036,-61.76482047
SYX,18.29994269,109.3997326
GDN,54.36652023,18.64990449
FLR,43.80847974,11.20273108
SHG,66.88951488,-157.157372
UET,30.25353322,66.93592435
PKB,39.34543543,-81.43865544
SJW,38.04986629,114.4663865
CUU,28.6524064,-106.0941749
KRI,-7.48326965,144.2663101
TGU,14.05966384,-87.21726507
JSI,39.17710083,23.50353322
PED,50.01319708,15.73854085
WUH,30.4999045,114.3163866
SMA,36.96657753,-25.0999045
ABZ,57.20402979,-2.19803284
SSJ,65.95817416,12.47131396
YOD,54.46650114,-110.2497135
VGA,16.52939265,80.79700152
MBA,-4.03137891,39.59295262
OME,64.51122994,-165.4412338
NER,56.64986631,124.5996944
PNA,42.76930861,-1.64438501
LTK,35.51653933,35.78319327
YWH,48.41653933,-123.3663483
ISE,37.86600457,30.38210465
IQQ,-20.21659662,-70.14980899
KXK,50.3998281,136.9496562
CCU,22.65240641,88.44894957
MEB,-37.7365737,144.8971352
ZAD,44.09765087,15.35660809
GYY,41.61652023,-87.41642473
MMY,24.78076776,125.2969251
PNQ,18.58132161,73.92037815
STX,17.70189075,-64.798453
TRF,59.18319327,10.26663481
OHD,41.18485483,20.74297172
OUD,34.78321236,-1.93332695
BVA,49.45571046,2.11249044
TKU,60.51399922,22.27047363
CBB,-17.42824674,-66.17148586
PSG,56.80399158,-132.9421696
BMI,40.48183728,-88.92725362
CDC,37.70236821,-113.0958174
ZAR,10.9999618,7.66661572
MAT,-5.79831931,13.44161572
SFI,32.33325056,-9.28326965
JAV,69.23428189,-51.05093581
GBE,-24.54992359,25.91659663
PWM,43.64432771,-70.30341864
HLN,46.6065126,-111.9816463
ANI,61.56652023,-159.5329068
PSA,43.68265851,10.39549273
GND,12.14994268,-61.61648203
JZH,32.85658899,103.6827731
KUF,53.49986631,50.14984719
JUN,-24.83325055,143.0663102
PDG,-0.87553474,100.3497135
DMD,-17.99994268,138.8329641
EIS,18.44381206,-64.54257066
VAR,43.23179907,27.8248854
UDR,24.61489686,73.89591291
MAG,-5.20914819,145.7813216
PSC,46.26377004,-119.1144385
HID,-10.58330786,142.2829641
CBS,10.38328876,-71.41644383
BIO,43.30267378,-2.92161954
ABQ,35.04213138,-106.6050229
VIX,-20.26438119,-40.28737584
ISK,19.99990449,73.86646294
NTG,32.06653932,120.9663483
IFN,32.7499045,51.8498663
AGT,-25.4998854,-54.83319327
TAC,11.23441558,125.0190985
BDK,8.03330785,-2.79998089
XAP,-27.08852176,-52.62954544
XUZ,34.26657753,117.1830023
HRL,26.23326966,-97.6497708
MRV,44.21653932,43.0998472
MSQ,53.86650112,27.54992359
CKS,-5.9999427,-51.33317416
KPO,35.98601985,129.4196906
PFO,34.71795262,32.48571427
TAK,34.29018333,134.0727273
TZX,40.99847211,39.7762414
DLG,59.04980901,-158.4995798
FKQ,-2.91663482,132.2996562
CGR,-20.46325438,-54.67236438
PSP,33.82654698,-116.5046791
MME,54.51652024,-1.41663483
PIE,27.91655843,-82.68311687
SAN,32.7326585,-117.1868984
TOE,33.91655842,8.13328876
GRZ,46.99348738,15.43991596
PYX,12.94996179,100.8830787
IRG,-12.78884644,143.3121085
LCE,15.7404889,-86.85699006
PNR,-4.81054239,11.88575247
GCK,37.92851413,-100.7294691
LEB,43.62794116,-72.30561496
JAC,43.60651259,-110.7366692
YOO,43.91653933,-78.8997708
LWO,49.81650112,23.84994268
PXH,-29.72074102,135.5282658
MGM,32.2999045,-86.39088998
BUZ,28.94908325,50.83235292
DLI,11.74967532,108.377521
AND,34.49352558,-82.70975935
ENI,11.20548126,119.4124904
MTR,8.74577921,-75.88120701
SFH,30.9999236,-114.8663674
BKI,5.94081358,116.0496944
ONT,34.05710466,-117.6077349
SLA,-24.85490832,-65.47202062
SEU,-2.38332695,34.81655842
KUU,31.98323147,77.0997708
ANK,39.98319327,32.83321237
LCJ,51.72181054,19.39824291
BAV,40.66655842,109.9830596
BUR,34.19988539,-118.3574484
BAL,37.91653932,41.08321236
DVP,-24.13326965,141.1163101
KTW,50.48319326,19.08323146
PBI,26.68212374,-80.09392665
GUA,14.58185637,-90.52723452
FNT,42.96652023,-83.74142475
CFR,49.17318562,-0.44805193
SKB,17.30798317,-62.72119938
BRS,51.3815317,-2.70888082
MZG,23.56907943,119.6182964
UVF,13.73548509,-60.95202444
TPI,-8.36659663,146.9829832
SOU,50.95152786,-1.35189075
VAA,63.04480518,21.76128723
XCR,48.76764705,4.20108861
POZ,52.4168067,16.88325057
GCI,49.43594345,-2.60276927
THI,18.44994268,-9.49996179
GUR,-10.31075247,150.3382162
LGR,-47.16652023,-71.9998281
GCC,44.35124139,-105.5247135
OCN,33.21852559,-117.3530558
YVC,55.08317417,-105.3330596
YHM,43.16682582,-79.93034758
CIT,42.29988539,69.5998281
ORV,66.82895339,-161.0232238
SVI,2.14996179,-74.76646294
NZH,49.56543162,117.3446906
CDV,60.49285713,-145.4696333
NOR,65.13174178,-13.74631398
KOC,-20.49992359,164.416272
MCY,-26.60408708,153.0896104
EPL,48.32566844,6.06938502
HRJ,27.99992359,82.33309778
KSQ,38.7998663,65.76646294
LAO,18.18351793,120.5299847
ONG,-16.58325056,139.2996371
GUW,47.11650112,51.89982811
PPK,54.78317416,69.18311687
ACT,31.6076585,-97.2300229
EKO,40.82377768,-115.7894003
ENC,48.69150112,6.23164627
EVD,-18.01661572,134.8663292
SLX,21.33323146,-71.20147057
RSW,26.53326966,-81.74977081
IPC,-27.11659663,-109.3663866
SNU,22.49186401,-79.94174941
KVD,40.73319327,46.31653933
SXB,48.53319327,7.63326966
AHE,-14.42801755,-146.256589
AZS,19.27047364,-69.73676469
BJV,37.2499045,27.68325057
KWN,59.76096255,-161.8329259
KBL,34.56377004,69.21371275
DET,42.41653932,-83.01646294
BDO,-6.90160426,107.5755538
DRU,46.66650112,-113.1497326
AJN,-12.12633689,44.42956453
GOK,35.88323146,-97.41640564
LXS,39.91684491,25.23632542
THX,65.067055,87.92836133
KSU,63.11453398,7.84440412
HRG,27.19990449,33.86653932
YQD,53.96653933,-101.0997135
MID,20.93325057,-89.64975171
JRO,-3.43326965,37.06655842
MEM,35.04963711,-89.9786287
SJT,31.35962566,-100.4941558
GOM,-1.66993887,29.23493122
NSI,3.70215811,11.55022918
DOK,48.08319327,37.74986631
DRG,66.08067226,-162.7329259
RYG,59.37874331,10.78550418
ZTM,55.99984719,-93.83307867
PGO,37.26846828,-107.0505539
ATM,-3.19996179,-52.21650114
LSE,43.87706263,-91.25614972
GTW,49.3143048,17.56879295
HHN,49.9498281,7.26663483
BFE,51.96457218,8.54467149
GAI,39.14988539,-77.199809
JDF,-21.7499427,-43.33321236
BTT,66.91506874,-151.5260122
YVP,58.10179525,-68.4064744
LHW,36.03323147,103.8664056
OSR,49.69623758,18.28326965
ACX,25.085466,104.9591482
FRG,40.73319327,-73.41646294
KLV,50.20290297,12.91495415
SVA,63.6931627,-170.4590145
YYY,48.59988539,-68.199809
YGB,49.69984719,-124.5330023
PRC,34.64988539,-112.4238541
AQJ,29.61657752,35.01657752
CSG,32.51321618,-84.94090907
ADE,12.82769289,45.03042397
GOA,42.41321618,8.83745224
AVL,35.43489304,-82.54090908
SEB,27.01655843,14.46245224
HIO,45.51652024,-122.9830405
TNG,35.71655842,-5.91663483
KJK,50.81705499,3.20466004
ASE,39.22402597,-106.8685829
KKJ,33.83296408,130.9490833
POL,-12.98829258,40.52240258
CCZ,25.41743695,-77.88116881
JUB,4.87053093,31.6037624
AAQ,44.8998472,37.31653933
YAC,51.71653933,-91.81644384
KHH,22.57242168,120.3449771
LWB,37.85958747,-80.39839572
ELI,64.61344537,-162.2698625
LCN,-30.51657752,139.3496562
VLN,10.18326965,-67.9997899
POU,41.62792206,-73.88256301
MLE,4.20137508,73.52423605
NNL,59.99982811,-154.8162719
PVD,41.72818944,-71.42589761
DNR,48.58762413,-2.08355614
PYC,9.57438883,-79.60559587
AWZ,31.33768143,48.75956836
CMI,40.03957218,-88.27946904
MUX,30.20265469,71.41787623
INT,36.13516041,-80.22536287
BON,12.13412909,-68.27314743
TNK,60.57066461,-165.2662529
SKP,41.96653932,21.63323147
BED,42.47068372,-71.28982045
MJL,-1.81776164,10.92410236
SMF,38.69541633,-121.5980328
CAK,40.91378914,-81.44146294
POS,10.59992359,-61.34982811
SKN,68.58093963,15.02715812
PSO,1.46665393,-77.24977081
YNT,37.54990449,121.3330405
TWB,-27.54213139,151.9135027
VNY,34.19988539,-118.4997135
FWA,40.97818944,-85.1878533
HOT,34.47880059,-93.0958556
KOJ,31.80183345,130.719958
KHN,28.68323146,115.8830214
YGN,50.8498281,-126.8496944
UDI,-18.89994268,-48.23319326
MCG,62.9589763,-155.6023682
BHE,-41.51653932,173.8717723
BDS,40.66042779,17.94797553
REZ,-22.47799845,-44.48095873
CCP,-36.76822,-73.05979753
FDF,14.58964857,-61.00593964
HTS,38.36682581,-82.55586324
YTS,48.56653933,-81.36646293
KIV,46.91653932,28.93321236
VCA,10.04719249,105.7661001
BRN,46.91516423,7.49914056
YCU,35.11627194,111.0333461
GSM,26.94826202,56.27733001
JHB,1.63888462,103.6705691
NGK,51.7998472,143.166291
KWA,8.71661572,167.7328877
LLA,65.54455689,22.12769287
PEI,4.81524062,-75.74203589
NPE,-39.46793353,176.8648396
ZGS,50.33319327,-60.66652023
NCU,42.48323146,59.63319327
CFU,39.60183344,19.91161191
LJG,26.68326966,100.2497326
GSE,57.76816271,11.86770434
EYK,63.68313596,66.68313597
CGM,9.25353322,124.7066081
ULB,-16.41657753,168.3328877
ASL,32.5498854,-94.38305958
ITB,-4.28330786,-55.98317417
GEO,6.4999618,-58.24984719
CNX,18.77188692,98.96808632
MJV,37.77461802,-0.81107715
YHU,45.4998472,-73.599809
BTY,36.89988539,-116.7663484
LAE,-6.73716576,146.9946142
DJB,-1.63470205,103.6414056
BJR,11.59022152,37.38460656
BKG,36.5315317,-93.19950342
MFM,22.23323146,113.5830596
SUN,43.50401069,-114.3080214
SIG,18.45882352,-66.10261649
CKX,64.06758975,-141.9488159
KCZ,33.54098547,133.6765852
GWT,54.91317799,8.3405271
YEI,40.23323146,29.5498854
CRP,27.7721161,-97.5011459
MHG,49.47261267,8.51413291
HZL,40.98626812,-75.99092817
YAZ,49.07681434,-125.7760886
GYN,-16.63825438,-49.21071427
HDF,53.87847593,14.15213902
LOP,-8.75718104,116.276356
JMS,46.92988922,-98.67805576
SJJ,43.81873567,18.337987
CGO,34.7998854,113.6496944
CPQ,-22.90072573,-47.05708555
DAM,33.41378914,36.51766614
BQS,50.41650114,127.3996753
OPI,-12.33328876,133.0663292
KTM,27.70043925,85.36283422
KWL,25.13325056,110.3164056
RAI,14.94104277,-23.48462566
TVU,-16.69297172,179.8737204
TMU,9.73326965,-85.01642474
DIY,37.89516805,40.20292206
SLN,38.79069899,-97.65223452
FLN,-27.6696142,-48.55043925
GHB,25.28382351,-76.33063405
MEU,-0.88332696,-52.58319327
MTJ,38.50043925,-107.8944614
TVC,44.73987775,-85.58559968
AGF,44.17345301,0.5985676
SFJ,67.01201298,-50.71959509
RAK,31.60823146,-8.03829258
LDE,43.18183728,-1.11021771
BVG,70.86646294,28.99990449
CUC,7.92994651,-72.50924368
YSJ,45.31655844,-65.88317417
NUP,60.89427043,-162.4662719
YZH,55.29986631,-114.7830596
YKT,52.59986631,-128.5163101
SYQ,9.94996179,-84.13309778
MML,44.447097,-95.81722687
COM,31.83323146,-99.43309778
NVT,-26.86655844,-48.63317416
TLC,19.28325056,-99.66640564
THO,66.21812451,-15.33466386
YYD,54.82540105,-127.1799465
CAB,-5.58328876,12.19996179
YNH,55.99984719,-121.8996944
DSA,53.47511458,-1.00387699
HRK,49.93321237,36.28321236
KAC,37.02765468,41.1984912
VLI,-17.66659663,168.2365164
LBB,33.66210846,-101.8224981
TOL,41.5906799,-83.80061114
YPM,51.81652024,-93.9997517
YXC,49.53317416,-115.7663674
TLM,35.01657752,-1.44998089
ESN,38.80267378,-76.06758976
PUW,46.7445951,-117.1046791
AGO,33.26653933,-93.23307867
NAG,21.09104276,79.04948432
MKK,21.15269289,-157.099618
ENF,68.34980899,23.41655843
YMO,51.29094727,-80.60397249
SGC,61.23317416,73.33315507
ALY,31.1998854,29.89990449
SRZ,-17.80410618,-63.17234528
KWK,59.83315507,-163.1329068
HYD,17.26019861,78.39671504
TBT,-4.23328876,-69.93311688
BHI,-38.73042397,-62.15036286
DBV,42.56321617,18.26522154
GYM,27.95546217,-110.9302712
MJF,65.83315507,13.1999427
LXR,25.67297554,32.70739113
HAL,-19.96661572,13.06661572
UIH,13.76602367,109.2261268
YPH,58.43319327,-78.16644383
GYD,40.49988539,49.98317416
SLQ,61.70483192,-157.1662529
OVS,61.31785714,63.60813597
BRO,25.90880441,-97.42305193
VGT,36.09654316,-115.168602
PBP,10.41663483,-85.16642473
AJL,23.7499045,92.74973261
EYW,24.55599693,-81.75951106
BRP,-7.53328875,146.6996562
AEU,25.88743314,55.04152023
BYN,46.09984719,100.6830596
MAB,-5.36665392,-49.16653932
KNK,59.43317416,-154.849618
MQN,66.36646294,14.29996179
HOH,47.38430098,9.69969441
TCB,26.73489304,-77.37203971
FRL,44.19539724,12.06967149
BEE,-16.96661573,122.6663675
SIP,45.01655843,33.99986629
ANF,-23.43936209,-70.44258976
KBC,66.26648203,-145.7996562
CRS,32.0998854,-96.46638654
LIL,50.5643239,3.08800611
MGH,-30.91655844,30.24992359
DAN,36.57295645,-79.33475935
LIG,45.86069518,1.180233
BTR,30.53158898,-91.15032466
SXK,-7.96661573,131.3163483
RSU,34.74098548,127.7296982
FSD,43.5787815,-96.74060351
ARU,-21.14352558,-50.42595492
GOI,15.38325055,73.83311686
MEH,71.03313597,27.83325056
PEN,5.28970588,100.2722498
YFB,63.75206262,-68.56369365
TBU,-21.24992359,-175.1495798
NYA,62.10148968,65.60231092
MJT,39.05655078,26.59824291
BIL,45.80683727,-108.5424752
CAF,-4.89998089,-66.91650112
SBP,35.2365355,-120.6388464
NQY,50.44039342,-4.99526355
KWE,26.58323147,106.7164056
BIS,46.80154697,-100.678877
SLM,40.95211993,-5.50192894
HUY,53.58317416,-0.34996179
SIU,13.72717722,-84.7775592
BLS,-28.0498854,147.482945
ABE,40.65458364,-75.43813978
JNU,58.35538578,-134.5743506
CZO,62.56650114,-144.6662911
HOL,62.86650112,-159.649618
TJH,35.5090336,134.7893812
YEC,36.62486631,128.3546791
USM,9.54992359,100.0663865
STV,21.11407561,72.74146294
YBO,56.96648204,-130.2496753
DOG,19.18326965,30.4498854
VLV,9.33913292,-70.58565698
MRY,36.58796791,-121.8477273
PIL,-26.86655844,-58.33315506
ZZU,-11.44274254,34.01264323
SYZ,29.54020244,52.590699
TNO,10.91659663,-85.4497517
AAG,-24.10353322,-49.78985866
BLR,13.19885407,77.70532849
UPN,19.41101985,-102.0469824
GYL,-16.33326966,128.6663102
OOL,-28.18321236,153.482945
CCY,43.06655844,-92.68309778
GUL,-34.7498663,149.716272
KEZ,6.98330786,79.91642475
CHM,-9.15051565,-78.53090144
PKC,53.01652023,158.6495798
YBT,57.88315506,-101.6664247
TOS,69.68118792,18.92160045
VLA,38.96653933,-89.0997708
MJI,32.89709701,13.27769289
APA,39.73321236,-104.9830405
NNG,22.58325055,108.1330405
OGX,31.91653933,5.39994268
XNN,36.5498663,101.7497326
EJH,26.19992359,36.48323147
BHV,29.3998854,71.68315507
UKB,34.7498663,135.1663293
JTC,-22.15771579,-49.0681627
PPC,66.79646676,-150.6996371
YCS,63.33317416,-90.71642475
BPN,-1.28330785,116.8330405
ILI,59.75259739,-154.907945
YXL,50.11650113,-91.90255919
CMG,-19.01103895,-57.67207792
CHX,9.44994268,-82.44975171
UTC,52.08317416,5.16663482
BRL,40.78596256,-91.12310922
NGO,34.8551757,136.8079641
JJN,24.88326966,118.5996944
VDS,70.06478227,29.84518715
LAR,41.31348355,-105.6727655
WNZ,27.94990449,120.6330023
YVA,-11.53189456,43.26096256
NIM,13.48326966,2.1708174
YKM,46.5668067,-120.5374904
YCD,49.0498281,-123.8663674
SXZ,37.97990832,41.83985865
CAH,9.17549656,105.1791635
YZF,62.46869747,-114.4438694
CXF,67.26646294,-150.166272
MLS,46.43044308,-105.8802903
LLU,60.46398012,-45.56877386
LXA,29.66659662,91.14975171
FMO,52.13456836,7.68466386
HLA,-26.08326966,27.58321236
ORL,28.54406034,-81.33535141
YEK,61.11652023,-94.0497708
BBO,10.41938501,45.0062452
LGK,6.33328876,99.73309777
IBE,4.42580212,-75.13980136
VTE,17.98464475,102.5664247
ANR,51.18987776,4.45995034
SXL,54.28011839,-8.59910236
BRY,37.81655843,-85.46642474
RGN,16.90634071,96.13865545
YKG,59.99982811,-69.999809
ZAG,45.74289533,16.07022534
CUM,10.44774635,-64.19174941
NDG,47.31652024,123.9163293
LIP,-21.66657753,-49.74986629
MVY,41.39266615,-70.61648203
SVU,-16.80269288,179.3440221
LPI,58.3998472,15.51657753
PSE,18.01077157,-66.56344536
SEN,51.57261266,0.70135599
ZLO,19.11325438,-104.3502674
YZG,62.19980901,-75.63311686
AUF,47.8498854,3.49996179
TFN,28.4826967,-16.34157752
GOV,-12.28160808,136.821314
DYG,29.13323146,110.4830214
FNA,8.61743696,-13.19690602
INL,48.5629297,-93.40393429
REN,51.78317416,55.11652023
PLU,-19.7499236,-43.7498663
SMK,63.48397631,-162.0273873
WIL,-1.31665392,36.81657752
FEZ,33.93323146,-4.96661572
AVI,22.02490449,-78.79119555
SPR,17.91101986,-87.96835369
SWA,23.38326966,116.6830405
SMM,4.41663481,118.8330023
ETH,29.55962566,34.96128723
OSI,45.5498663,18.68325057
CQP,-18.19990449,147.499618
IOM,54.08233383,-4.62771198
PLN,45.57072191,-84.79257066
GLL,60.69980899,8.9499236
WSX,48.66652024,-122.8830023
BNX,44.93319327,17.29990449
KHZ,-15.76661572,-145.1162911
EPS,19.2499045,-69.4997899
MOC,-16.70769671,-43.81707409
BNS,8.61800992,-70.2209129
YGK,44.22347211,-76.60674178
ORK,51.84121465,-8.49104276
KOA,19.73325056,-156.049618
PTH,56.9565126,-158.6370894
EMY,28.09990449,30.7498854
SEG,40.8498472,-76.84978991
YQU,55.18401451,-118.8941367
PIK,55.50292206,-4.57551565
GST,58.42734912,-135.7046791
BZR,43.32404505,3.35443086
ELP,31.80103131,-106.3983575
MQT,46.5340336,-87.55811686
JUL,-15.46409471,-70.15427807
SBZ,45.78317416,24.08325057
SJD,23.16657753,-109.6997326
PBH,27.43321237,89.41644383
NFO,-15.59994269,-175.6495416
HIR,-9.42524827,160.0451299
DED,30.31655842,78.03311688
MHQ,60.12175323,19.89631396
PPN,2.4499618,-76.60868983
FBE,-26.08326966,-53.06653933
AMD,23.06631015,72.62394957
WNH,23.55825056,104.3247135
GPT,30.40599693,-89.07003437
CON,43.19988539,-71.53315507
DUJ,41.17820855,-78.89868219
AGU,21.69992359,-102.3163865
PUE,8.68326966,-77.53309777
TAB,11.14635216,-60.83651642
MSL,34.74849121,-87.61587087
PQQ,-31.43325056,152.866272
TAT,49.07182962,20.24020243
GPI,2.49998088,-78.34148204
FSZ,34.66655843,138.1663293
EJA,7.01579449,-73.79896867
YSO,54.91650114,-59.96648203
MAY,24.28962948,-77.6800611
BEO,-33.03323146,151.6662719
CGQ,43.88319327,125.3163484
LIR,10.58966767,-85.5497899
FOK,40.83323146,-72.66646294
ESU,31.53323147,-9.69992359
PAT,25.59046982,85.08976317
PLJ,16.53328875,-88.352521
TLT,61.09870129,-160.9643239
CWL,51.39734529,-3.34663864
VBS,45.42874331,10.33051946
LEL,-12.50826966,135.7996753
KRL,41.73323146,86.1497899
PNT,-51.68319327,-72.51646294
LAJ,-27.7999045,-50.31652023
NNM,67.61648203,53.1498472
MTY,25.76659663,-100.0997326
SKT,32.53321236,74.499809
OBY,70.58313597,-21.66657753
AWD,-19.2499045,169.4995989
MWF,-15.16661573,168.166272
